stmt_app_name	stmt_id	stmt_raw_sql	stmt_calcite_sql	improve_calcite	improve_wetune	stmt_trace
calcite_test	117	SELECT t.DEPTNO, t.JOB, SUM(t.EMPNO), COUNT(*), MIN(t.DEPTNO), MAX(t.EMPNO) FROM (SELECT * FROM EMP AS EMP UNION ALL SELECT * FROM EMP AS EMP0) AS t GROUP BY t.DEPTNO, t.JOB	SELECT DEPTNO, JOB, COALESCE(SUM(EMPNO), 0), COUNT(*), MIN(DEPTNO), MAX(EMPNO) FROM (SELECT EMPNO, JOB, DEPTNO FROM EMP UNION ALL SELECT EMPNO, JOB, DEPTNO FROM EMP) AS T1 GROUP BY JOB, DEPTNO	-0.0009582042694091797		
calcite_test	118	SELECT t6.DEPTNO, t6.JOB, SUM(t6.sum1), SUM(t6.count1), MIN(t6.min1), MAX(t6.max1) FROM (SELECT EMP1.DEPTNO, EMP1.JOB, SUM(EMP1.EMPNO) as sum1, COUNT(*) as count1, MIN(EMP1.DEPTNO) as min1, MAX(EMP1.EMPNO) as max1 FROM EMP AS EMP1 GROUP BY EMP1.DEPTNO, EMP1.JOB UNION ALL SELECT EMP2.DEPTNO, EMP2.JOB, SUM(EMP2.EMPNO) as sum1, COUNT(*) as count1, MIN(EMP2.DEPTNO) as min1, MAX(EMP2.EMPNO) as max1 FROM EMP AS EMP2 GROUP BY EMP2.DEPTNO, EMP2.JOB) AS t6 GROUP BY t6.DEPTNO, t6.JOB	SELECT DEPTNO, JOB, COALESCE(SUM(SUM1), 0), COALESCE(SUM(COUNT1), 0), MIN(MIN1), MAX(MAX1) FROM (SELECT DEPTNO, JOB, COALESCE(SUM(EMPNO), 0) AS SUM1, COUNT(*) AS COUNT1, MIN(DEPTNO) AS MIN1, MAX(EMPNO) AS MAX1 FROM EMP GROUP BY JOB, DEPTNO UNION ALL SELECT DEPTNO, JOB, COALESCE(SUM(EMPNO), 0) AS SUM1, COUNT(*) AS COUNT1, MIN(DEPTNO) AS MIN1, MAX(EMPNO) AS MAX1 FROM EMP GROUP BY JOB, DEPTNO) AS T3 GROUP BY DEPTNO, JOB	-0.014530062675476074		
calcite_test	119	SELECT EMP.ENAME FROM EMP AS EMP, DEPT AS DEPT, EMP AS EMP0 WHERE EMP.DEPTNO = DEPT.DEPTNO AND EMP.EMPNO = EMP0.EMPNO	SELECT T.ENAME FROM (SELECT EMPNO, ENAME, DEPTNO FROM EMP) AS T INNER JOIN (SELECT DEPTNO FROM DEPT) AS T0 ON T.DEPTNO = T0.DEPTNO INNER JOIN (SELECT EMPNO FROM EMP) AS T1 ON T.EMPNO = T1.EMPNO	-0.0032625198364257812	0.8472900986671448	
calcite_test	120	SELECT EMP1.ENAME FROM EMP AS EMP1 INNER JOIN DEPT AS DEPT0 ON EMP1.DEPTNO = DEPT0.DEPTNO INNER JOIN EMP AS EMP2 ON EMP1.EMPNO = EMP2.EMPNO INNER JOIN DEPT AS DEPT1 ON EMP1.DEPTNO = DEPT1.DEPTNO INNER JOIN EMP AS EMP3 ON EMP1.EMPNO = EMP3.EMPNO	SELECT T.ENAME FROM (SELECT EMPNO, ENAME, DEPTNO FROM EMP) AS T INNER JOIN (SELECT DEPTNO FROM DEPT) AS T0 ON T.DEPTNO = T0.DEPTNO INNER JOIN (SELECT EMPNO FROM EMP) AS T1 ON T.EMPNO = T1.EMPNO INNER JOIN (SELECT DEPTNO FROM DEPT) AS T2 ON T.DEPTNO = T2.DEPTNO INNER JOIN (SELECT EMPNO FROM EMP) AS T3 ON T.EMPNO = T3.EMPNO	0.22332781553268433	0.9627730846405029	
calcite_test	121	SELECT 1 FROM EMP AS EMP INNER JOIN DEPT AS DEPT ON EMP.DEPTNO = DEPT.DEPTNO	SELECT 1 FROM (SELECT DEPTNO FROM EMP) AS T INNER JOIN (SELECT DEPTNO FROM DEPT) AS T0 ON T.DEPTNO = T0.DEPTNO	-0.03204655647277832	0.8288313150405884	
calcite_test	122	SELECT 1 FROM EMP AS EMP0, DEPT AS DEPT0 WHERE EMP0.DEPTNO = DEPT0.DEPTNO	SELECT 1 FROM (SELECT DEPTNO FROM EMP) AS T INNER JOIN (SELECT DEPTNO FROM DEPT) AS T0 ON T.DEPTNO = T0.DEPTNO	0.01435011625289917	0.8340908885002136	
calcite_test	123	SELECT t.NAME, SUM(EMP.SAL) AS SUM_SAL, COUNT(*) AS C FROM EMP AS EMP INNER JOIN (SELECT DEPT.NAME FROM DEPT AS DEPT GROUP BY DEPT.NAME) AS t ON EMP.JOB = t.NAME GROUP BY t.NAME	SELECT T0.NAME, SUM(T.SAL) AS SUM_SAL, COUNT(*) AS C FROM (SELECT JOB, SAL FROM EMP) AS T INNER JOIN (SELECT NAME FROM DEPT GROUP BY NAME) AS T0 ON T.JOB = T0.NAME GROUP BY T0.NAME			
calcite_test	124	SELECT t2.NAME, t1.SUM_SAL, t1.C FROM (SELECT EMP0.JOB, SUM(EMP0.SAL) AS SUM_SAL, COUNT(*) AS C FROM EMP AS EMP0 GROUP BY EMP0.JOB) AS t1 INNER JOIN (SELECT DEPT0.NAME FROM DEPT AS DEPT0 GROUP BY DEPT0.NAME) AS t2 ON t1.JOB = t2.NAME	SELECT T0.NAME, T.SUM_SAL, T.C FROM (SELECT JOB, SUM(SAL) AS SUM_SAL, COUNT(*) AS C FROM EMP GROUP BY JOB) AS T INNER JOIN (SELECT NAME FROM DEPT GROUP BY NAME) AS T0 ON T.JOB = T0.NAME			
calcite_test	125	SELECT 1 FROM EMP AS EMP FULL JOIN EMP AS EMP0 ON EMP.DEPTNO = EMP0.DEPTNO WHERE EMP.DEPTNO > 7 AND EMP0.DEPTNO > 9	SELECT 1 FROM (SELECT DEPTNO FROM EMP WHERE DEPTNO > 7) AS T0 INNER JOIN (SELECT DEPTNO FROM EMP WHERE DEPTNO > 9) AS T2 ON T0.DEPTNO = T2.DEPTNO	0.12195080518722534		
calcite_test	126	SELECT 1 FROM EMP AS EMP1 FULL JOIN EMP AS EMP2 ON EMP1.DEPTNO = EMP2.DEPTNO WHERE EMP1.DEPTNO > 7 AND EMP2.DEPTNO > 9	SELECT 1 FROM (SELECT DEPTNO FROM EMP WHERE DEPTNO > 7) AS T0 INNER JOIN (SELECT DEPTNO FROM EMP WHERE DEPTNO > 9) AS T2 ON T0.DEPTNO = T2.DEPTNO	0.18490558862686157		
calcite_test	127	SELECT EMP.SAL FROM EMP AS EMP WHERE EMP.EMPNO IN (SELECT DEPT.DEPTNO FROM DEPT AS DEPT WHERE EMP.JOB = DEPT.NAME) AND EMP.EMPNO IN (SELECT EMP0.EMPNO FROM EMP AS EMP0 WHERE EMP.ENAME = EMP0.ENAME)	SELECT T.SAL FROM (SELECT EMPNO, ENAME, JOB, SAL FROM EMP) AS T INNER JOIN (SELECT DEPTNO, NAME FROM DEPT WHERE NAME IS NOT NULL GROUP BY DEPTNO, NAME) AS T1 ON T.JOB = T1.NAME AND T.EMPNO = T1.DEPTNO INNER JOIN (SELECT EMPNO, ENAME FROM EMP WHERE ENAME IS NOT NULL GROUP BY EMPNO, ENAME) AS T3 ON T.ENAME = T3.ENAME AND T.EMPNO = T3.EMPNO	0.033854901790618896		
calcite_test	128	SELECT EMP1.SAL FROM EMP AS EMP1 INNER JOIN DEPT AS DEPT0 ON EMP1.JOB = DEPT0.NAME AND EMP1.EMPNO = DEPT0.DEPTNO INNER JOIN (SELECT EMP2.EMPNO, EMP2.ENAME FROM EMP AS EMP2) AS t5 ON EMP1.ENAME = t5.ENAME AND EMP1.EMPNO = t5.EMPNO	SELECT T.SAL FROM (SELECT EMPNO, ENAME, JOB, SAL FROM EMP) AS T INNER JOIN DEPT ON T.JOB = DEPT.NAME AND T.EMPNO = DEPT.DEPTNO INNER JOIN (SELECT EMPNO, ENAME FROM EMP) AS T0 ON T.ENAME = T0.ENAME AND T.EMPNO = T0.EMPNO	0.011172354221343994	0.3205718994140625	
calcite_test	129	SELECT COUNT(*), CASE WHEN EMP.SAL < 11 THEN -1 * EMP.SAL ELSE EMP.SAL END FROM BONUS AS BONUS LEFT JOIN EMP AS EMP ON BONUS.ENAME = EMP.ENAME GROUP BY CASE WHEN EMP.SAL < 11 THEN -1 * EMP.SAL ELSE EMP.SAL END	SELECT COUNT(*), CASE WHEN T0.SAL < 11 THEN -1 * T0.SAL ELSE T0.SAL END FROM (SELECT CAST(ENAME AS VARCHAR(20)) AS ENAME0 FROM BONUS) AS T LEFT JOIN (SELECT ENAME, SAL FROM EMP) AS T0 ON T.ENAME0 = T0.ENAME GROUP BY CASE WHEN T0.SAL < 11 THEN -1 * T0.SAL ELSE T0.SAL END			
calcite_test	130	SELECT COUNT(*), t3.expr1 FROM (SELECT BONUS0.ENAME FROM BONUS AS BONUS0) AS t2 LEFT JOIN (SELECT EMP0.ENAME, CASE WHEN EMP0.SAL < 11 THEN -1 * EMP0.SAL ELSE EMP0.SAL END AS expr1 FROM EMP AS EMP0) AS t3 ON t2.ENAME = t3.ENAME GROUP BY t3.expr1	SELECT COUNT(*), T0.EXPR1 FROM (SELECT ENAME AS ENAME0 FROM BONUS) AS T LEFT JOIN (SELECT ENAME, CASE WHEN SAL < 11 THEN -1 * SAL ELSE SAL END AS EXPR1 FROM EMP) AS T0 ON T.ENAME0 = T0.ENAME GROUP BY T0.EXPR1	0.027565300464630127	0.019563794136047363	
calcite_test	131	SELECT EMP.EMPNO FROM EMP AS EMP WHERE EXISTS (SELECT * FROM EMP AS EMP0 WHERE EMP0.EMPNO < 20)	SELECT EMPNO FROM EMP			
calcite_test	132	SELECT EMP1.EMPNO FROM EMP AS EMP1, (SELECT 1 AS i FROM EMP AS EMP2 WHERE EMP2.EMPNO < 20 GROUP BY TRUE) AS t4	SELECT EMPNO FROM EMP			
calcite_test	133	SELECT EMP.DEPTNO, MAX(EMP.MGR) FROM EMP AS EMP GROUP BY 42 + 24, EMP.DEPTNO	SELECT DEPTNO, MAX(MGR) FROM EMP GROUP BY 42 + 24, DEPTNO	-0.015462279319763184		
calcite_test	134	SELECT EMP0.DEPTNO, MAX(EMP0.MGR) FROM EMP AS EMP0 GROUP BY EMP0.DEPTNO	SELECT DEPTNO, MAX(MGR) FROM EMP GROUP BY DEPTNO	-0.00562441349029541		
calcite_test	135	SELECT t.ENAME, SUM(t.EMPNO), COUNT(*), MIN(t.DEPTNO), MAX(t.EMPNO) FROM (SELECT * FROM EMP AS EMP UNION ALL SELECT * FROM EMP AS EMP0) AS t GROUP BY t.ENAME	SELECT ENAME, COALESCE(SUM(EMPNO), 0), COUNT(*), MIN(DEPTNO), MAX(EMPNO) FROM (SELECT EMPNO, ENAME, DEPTNO FROM EMP UNION ALL SELECT EMPNO, ENAME, DEPTNO FROM EMP) AS T1 GROUP BY ENAME	0.023934483528137207		
calcite_test	136	SELECT t6.ENAME, SUM(t6.sum1), SUM(t6.count1), MIN(t6.min1), MAX(t6.max1) FROM (SELECT EMP1.ENAME, SUM(EMP1.EMPNO) as sum1, COUNT(*) as count1, MIN(EMP1.DEPTNO) as min1, MAX(EMP1.EMPNO) as max1 FROM EMP AS EMP1 GROUP BY EMP1.ENAME UNION ALL SELECT EMP2.ENAME, SUM(EMP2.EMPNO) as sum1, COUNT(*) as count1, MIN(EMP2.DEPTNO) as min1, MAX(EMP2.EMPNO) as max1 FROM EMP AS EMP2 GROUP BY EMP2.ENAME) AS t6 GROUP BY t6.ENAME	SELECT ENAME, COALESCE(SUM(SUM1), 0), COALESCE(SUM(COUNT1), 0), MIN(MIN1), MAX(MAX1) FROM (SELECT ENAME, COALESCE(SUM(EMPNO), 0) AS SUM1, COUNT(*) AS COUNT1, MIN(DEPTNO) AS MIN1, MAX(EMPNO) AS MAX1 FROM EMP GROUP BY ENAME UNION ALL SELECT ENAME, COALESCE(SUM(EMPNO), 0) AS SUM1, COUNT(*) AS COUNT1, MIN(DEPTNO) AS MIN1, MAX(EMPNO) AS MAX1 FROM EMP GROUP BY ENAME) AS T1 GROUP BY ENAME	-0.052345991134643555		
calcite_test	137	SELECT * FROM (SELECT EMP.ENAME, RANK() OVER (PARTITION BY EMP.DEPTNO ORDER BY EMP.SAL RANGE BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS R FROM EMP AS EMP) AS t WHERE t.R < 2	SELECT * FROM (SELECT ENAME, RANK() OVER (PARTITION BY DEPTNO ORDER BY SAL) AS R FROM EMP) AS T WHERE R < 2			
calcite_test	138	SELECT * FROM (SELECT EMP0.ENAME, RANK() OVER (PARTITION BY EMP0.DEPTNO ORDER BY EMP0.SAL RANGE BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS R FROM EMP AS EMP0) AS t1 WHERE t1.R < 2	SELECT * FROM (SELECT ENAME, RANK() OVER (PARTITION BY DEPTNO ORDER BY SAL) AS R FROM EMP) AS T WHERE R < 2			
calcite_test	139	SELECT t.DEPTNO, t.JOB, SUM(t.MGR) FROM (SELECT * FROM EMP AS EMP UNION ALL SELECT * FROM EMP AS EMP0) AS t GROUP BY t.DEPTNO, t.JOB	SELECT DEPTNO, JOB, SUM(MGR) FROM (SELECT JOB, MGR, DEPTNO FROM EMP UNION ALL SELECT JOB, MGR, DEPTNO FROM EMP) AS T1 GROUP BY JOB, DEPTNO	0.021980702877044678		
calcite_test	140	SELECT t6.DEPTNO, t6.JOB, SUM(t6.sum1) FROM (SELECT EMP1.DEPTNO, EMP1.JOB, SUM(EMP1.MGR) as sum1 FROM EMP AS EMP1 GROUP BY EMP1.DEPTNO, EMP1.JOB UNION ALL SELECT EMP2.DEPTNO, EMP2.JOB, SUM(EMP2.MGR) as sum1 FROM EMP AS EMP2 GROUP BY EMP2.DEPTNO, EMP2.JOB) AS t6 GROUP BY t6.DEPTNO, t6.JOB	SELECT DEPTNO, JOB, SUM(SUM1) FROM (SELECT DEPTNO, JOB, SUM(MGR) AS SUM1 FROM EMP GROUP BY JOB, DEPTNO UNION ALL SELECT DEPTNO, JOB, SUM(MGR) AS SUM1 FROM EMP GROUP BY JOB, DEPTNO) AS T3 GROUP BY DEPTNO, JOB	0.005717813968658447		
calcite_test	141	SELECT t.NAME FROM (SELECT * FROM DEPT AS DEPT WHERE DEPT.DEPTNO = 10) AS t WHERE t.DEPTNO = 10	SELECT NAME FROM DEPT WHERE DEPTNO = 10	-0.10900938510894775		
calcite_test	142	SELECT DEPT0.NAME FROM DEPT AS DEPT0 WHERE DEPT0.DEPTNO = 10	SELECT NAME FROM DEPT WHERE DEPTNO = 10	-0.030331015586853027		
calcite_test	143	SELECT EMP.DEPTNO, EMP.JOB, COUNT(DISTINCT EMP.ENAME) FROM EMP AS EMP GROUP BY EMP.DEPTNO, EMP.JOB	SELECT DEPTNO, JOB, COUNT(ENAME) FROM (SELECT ENAME, JOB, DEPTNO FROM EMP GROUP BY ENAME, JOB, DEPTNO) AS T GROUP BY JOB, DEPTNO	0.2186821699142456		
calcite_test	144	SELECT EMP0.DEPTNO, EMP0.JOB, COUNT(EMP0.ENAME) FROM EMP AS EMP0 GROUP BY EMP0.DEPTNO, EMP0.JOB	SELECT DEPTNO, JOB, COUNT(ENAME) FROM EMP GROUP BY JOB, DEPTNO	-0.011505842208862305		
calcite_test	145	SELECT EMP.DEPTNO, EMP.JOB, COUNT(DISTINCT EMP.ENAME), SUM(EMP.SAL) FROM EMP AS EMP GROUP BY EMP.DEPTNO, EMP.JOB	SELECT DEPTNO, JOB, COUNT(DISTINCT ENAME), SUM(SAL) FROM EMP GROUP BY JOB, DEPTNO	-0.0009326934814453125		
calcite_test	146	SELECT EMP0.DEPTNO, EMP0.JOB, COUNT(EMP0.ENAME), MIN(SUM(EMP0.SAL)) FROM EMP AS EMP0 GROUP BY EMP0.DEPTNO, EMP0.JOB	SELECT DEPTNO, JOB, COUNT(ENAME), SUM(SAL) AS $F3 FROM EMP GROUP BY JOB, DEPTNO			
calcite_test	147	SELECT t.SAL FROM (SELECT * FROM EMP AS EMP UNION ALL SELECT * FROM EMP AS EMP0) AS t	SELECT SAL FROM EMP UNION ALL SELECT SAL FROM EMP	0.02522110939025879		
calcite_test	148	SELECT EMP1.SAL FROM EMP AS EMP1 UNION ALL SELECT EMP2.SAL FROM EMP AS EMP2	SELECT SAL FROM EMP UNION ALL SELECT SAL FROM EMP	-0.0626906156539917		
calcite_test	149	SELECT * FROM EMP AS EMP WHERE EMP.DEPTNO = 10 EXCEPT SELECT * FROM (SELECT * FROM EMP AS EMP0 WHERE EMP0.DEPTNO = 20 EXCEPT SELECT * FROM EMP AS EMP1 WHERE EMP1.DEPTNO = 30) AS t2	SELECT * FROM EMP WHERE DEPTNO = 10 EXCEPT SELECT * FROM (SELECT * FROM EMP WHERE DEPTNO = 20 EXCEPT SELECT * FROM EMP WHERE DEPTNO = 30) AS T	-0.014083385467529297		
calcite_test	150	SELECT * FROM EMP AS EMP2 WHERE EMP2.DEPTNO = 10 EXCEPT SELECT * FROM (SELECT * FROM EMP AS EMP3 WHERE EMP3.DEPTNO = 20 EXCEPT SELECT * FROM EMP AS EMP4 WHERE EMP4.DEPTNO = 30) AS t7	SELECT * FROM EMP WHERE DEPTNO = 10 EXCEPT SELECT * FROM (SELECT * FROM EMP WHERE DEPTNO = 20 EXCEPT SELECT * FROM EMP WHERE DEPTNO = 30) AS T	0.0067043304443359375		
calcite_test	151	SELECT DEPT.NAME AS DNAME, COUNT(*) AS C FROM DEPT AS DEPT GROUP BY DEPT.NAME HAVING DEPT.NAME = 'Charlie'	SELECT NAME, COUNT(*) AS C FROM DEPT GROUP BY NAME HAVING NAME = 'CHARLIE'	0.03813135623931885		
calcite_test	152	SELECT t2.DNAME, COUNT(*) AS C FROM (SELECT DEPT0.NAME AS DNAME FROM DEPT AS DEPT0) AS t2 WHERE t2.DNAME = 'Charlie' GROUP BY t2.DNAME	SELECT NAME, COUNT(*) AS C FROM DEPT WHERE NAME = 'CHARLIE' GROUP BY NAME	0.06290274858474731	-0.043036460876464844	
calcite_test	153	SELECT COUNT(*), CASE WHEN EMP.SAL < 11 THEN 11 ELSE -1 * EMP.SAL END FROM EMP AS EMP FULL JOIN BONUS AS BONUS ON EMP.ENAME = BONUS.ENAME GROUP BY CASE WHEN EMP.SAL < 11 THEN 11 ELSE -1 * EMP.SAL END	SELECT COUNT(*), CASE WHEN T.SAL < 11 THEN 11 ELSE -1 * T.SAL END FROM (SELECT ENAME, SAL FROM EMP) AS T FULL JOIN (SELECT CAST(ENAME AS VARCHAR(20)) AS ENAME0 FROM BONUS) AS T0 ON T.ENAME = T0.ENAME0 GROUP BY CASE WHEN T.SAL < 11 THEN 11 ELSE -1 * T.SAL END			
calcite_test	154	SELECT COUNT(*), CASE WHEN t2.expr1 THEN 11 ELSE t2.expr2 END FROM (SELECT EMP0.ENAME, EMP0.SAL < 11 AS expr1, -1 * EMP0.SAL AS expr2 FROM EMP AS EMP0) AS t2 FULL JOIN (SELECT BONUS0.ENAME FROM BONUS AS BONUS0) AS t3 ON t2.ENAME = t3.ENAME GROUP BY CASE WHEN t2.expr1 THEN 11 ELSE t2.expr2 END	SELECT COUNT(*), CASE WHEN T.EXPR1 THEN 11 ELSE T.EXPR2 END FROM (SELECT ENAME, SAL < 11 AS EXPR1, -1 * SAL AS EXPR2 FROM EMP) AS T FULL JOIN (SELECT CAST(ENAME AS VARCHAR(20)) AS ENAME0 FROM BONUS) AS T0 ON T.ENAME = T0.ENAME0 GROUP BY CASE WHEN T.EXPR1 THEN 11 ELSE T.EXPR2 END			
calcite_test	155	SELECT * FROM (SELECT * FROM EMP AS EMP WHERE FALSE) AS t INNER JOIN DEPT AS DEPT ON t.DEPTNO = DEPT.DEPTNO	SELECT * FROM (SELECT * FROM EMP AS EMP WHERE FALSE) AS T INNER JOIN DEPT AS DEPT ON T.DEPTNO = DEPT.DEPTNO	-0.02493870258331299		
calcite_test	156	SELECT * FROM (VALUES) AS t0	SELECT * FROM (VALUES (NULL)) AS T0 WHERE 1 = 0			
calcite_test	157	SELECT * FROM EMP AS EMP WHERE FALSE ORDER BY EMP.DEPTNO	SELECT * FROM EMP AS EMP WHERE FALSE ORDER BY EMP.DEPTNO	0.023423492908477783		
calcite_test	158	SELECT * FROM (VALUES) AS t1 ORDER BY t1.DEPTNO	SELECT * FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS T (EMPNO, ENAME, JOB, MGR, HIREDATE, SAL, COMM, DEPTNO, SLACKER) WHERE 1 = 0			
calcite_test	159	SELECT EMP.SAL, SUM(EMP.COMM), MIN(DISTINCT EMP.COMM), SUM(DISTINCT EMP.SAL) FROM EMP AS EMP GROUP BY EMP.SAL	SELECT SAL, SUM(COMM), MIN(COMM), SUM(DISTINCT SAL) FROM EMP GROUP BY SAL	0.05179262161254883		
calcite_test	160	SELECT t2.SAL, SUM(EMP0.COMM), MIN(MIN(DISTINCT EMP.COMM)), SUM(t8.SAL) FROM (SELECT EMP0.SAL, SUM(EMP0.COMM) FROM EMP AS EMP0 GROUP BY EMP0.SAL) AS t2 INNER JOIN (SELECT t4.SAL, MIN(MIN(DISTINCT EMP.COMM)) FROM (SELECT EMP1.SAL, EMP1.COMM FROM EMP AS EMP1 GROUP BY EMP1.SAL, EMP1.COMM) AS t4 GROUP BY t4.SAL) AS t5 ON t2.SAL IS NOT DISTINCT FROM t5.SAL INNER JOIN (SELECT t8.SAL, SUM(t8.SAL) FROM (SELECT EMP2.SAL FROM EMP AS EMP2 GROUP BY EMP2.SAL) AS t8 GROUP BY t8.SAL) AS t9 ON t2.SAL IS NOT DISTINCT FROM t9.SAL				
calcite_test	161	SELECT EMP.EMPNO FROM EMP AS EMP WHERE EMP.EMPNO = 10 AND EMP.EMPNO IS NULL	SELECT EMP.EMPNO FROM EMP AS EMP WHERE EMP.EMPNO = 10 AND EMP.EMPNO IS NULL	-0.07215166091918945		
calcite_test	162	SELECT t1.EMPNO FROM (VALUES) AS t1	SELECT EMPNO FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS T (EMPNO, ENAME, JOB, MGR, HIREDATE, SAL, COMM, DEPTNO, SLACKER) WHERE 1 = 0			
calcite_test	163	SELECT 1 FROM EMP AS EMP INNER JOIN (SELECT * FROM EMP AS EMP0 WHERE EMP0.DEPTNO > 7) AS t ON EMP.DEPTNO = t.DEPTNO	SELECT 1 FROM (SELECT DEPTNO FROM EMP) AS T INNER JOIN (SELECT DEPTNO FROM EMP WHERE DEPTNO > 7) AS T1 ON T.DEPTNO = T1.DEPTNO	0.08632272481918335		
calcite_test	164	SELECT 1 FROM (SELECT * FROM EMP AS EMP1 WHERE EMP1.DEPTNO > 7) AS t1 INNER JOIN (SELECT * FROM EMP AS EMP2 WHERE EMP2.DEPTNO > 7) AS t2 ON t1.DEPTNO = t2.DEPTNO	SELECT 1 FROM (SELECT DEPTNO FROM EMP WHERE DEPTNO > 7) AS T0 INNER JOIN (SELECT DEPTNO FROM EMP WHERE DEPTNO > 7) AS T2 ON T0.DEPTNO = T2.DEPTNO	0.1482764482498169		
calcite_test	165	SELECT t.DEPTNO, t.JOB, COUNT(t.MGR) FROM (SELECT * FROM EMP AS EMP UNION ALL SELECT * FROM EMP AS EMP0) AS t GROUP BY t.DEPTNO, t.JOB	SELECT DEPTNO, JOB, COUNT(MGR) FROM (SELECT JOB, MGR, DEPTNO FROM EMP UNION ALL SELECT JOB, MGR, DEPTNO FROM EMP) AS T1 GROUP BY JOB, DEPTNO	-0.01720261573791504		
calcite_test	166	SELECT t6.DEPTNO, t6.JOB, SUM(t6.count1) FROM (SELECT EMP1.DEPTNO, EMP1.JOB, COUNT(EMP1.MGR) as count1 FROM EMP AS EMP1 GROUP BY EMP1.DEPTNO, EMP1.JOB UNION ALL SELECT EMP2.DEPTNO, EMP2.JOB, COUNT(EMP2.MGR) as count1 FROM EMP AS EMP2 GROUP BY EMP2.DEPTNO, EMP2.JOB) AS t6 GROUP BY t6.DEPTNO, t6.JOB	SELECT DEPTNO, JOB, COALESCE(SUM(COUNT1), 0) FROM (SELECT DEPTNO, JOB, COUNT(MGR) AS COUNT1 FROM EMP GROUP BY JOB, DEPTNO UNION ALL SELECT DEPTNO, JOB, COUNT(MGR) AS COUNT1 FROM EMP GROUP BY JOB, DEPTNO) AS T3 GROUP BY DEPTNO, JOB	-0.025779008865356445		
calcite_test	167	SELECT COUNT(*), CASE WHEN EMP.SAL < 11 THEN -1 * EMP.SAL ELSE EMP.SAL END FROM EMP AS EMP RIGHT JOIN BONUS AS BONUS ON EMP.ENAME = BONUS.ENAME GROUP BY CASE WHEN EMP.SAL < 11 THEN -1 * EMP.SAL ELSE EMP.SAL END	SELECT COUNT(*), CASE WHEN T.SAL < 11 THEN -1 * T.SAL ELSE T.SAL END FROM (SELECT ENAME, SAL FROM EMP) AS T RIGHT JOIN (SELECT CAST(ENAME AS VARCHAR(20)) AS ENAME0 FROM BONUS) AS T0 ON T.ENAME = T0.ENAME0 GROUP BY CASE WHEN T.SAL < 11 THEN -1 * T.SAL ELSE T.SAL END			
calcite_test	168	SELECT COUNT(*), t2.expr1 FROM (SELECT EMP0.ENAME, CASE WHEN EMP0.SAL < 11 THEN -1 * EMP0.SAL ELSE EMP0.SAL END AS expr1 FROM EMP AS EMP0) AS t2 RIGHT JOIN (SELECT BONUS0.ENAME FROM BONUS AS BONUS0) AS t3 ON t2.ENAME = t3.ENAME GROUP BY t2.expr1	SELECT COUNT(*), T.EXPR1 FROM (SELECT ENAME, CASE WHEN SAL < 11 THEN -1 * SAL ELSE SAL END AS EXPR1 FROM EMP) AS T RIGHT JOIN (SELECT ENAME AS ENAME0 FROM BONUS) AS T0 ON T.ENAME = T0.ENAME0 GROUP BY T.EXPR1	0.004985690116882324	-0.017324090003967285	
calcite_test	169	SELECT COUNT(*), CASE WHEN EMP.SAL < 11 THEN -1 * EMP.SAL ELSE EMP.SAL END FROM BONUS AS BONUS RIGHT JOIN EMP AS EMP ON BONUS.ENAME = EMP.ENAME GROUP BY CASE WHEN EMP.SAL < 11 THEN -1 * EMP.SAL ELSE EMP.SAL END	SELECT COUNT(*), CASE WHEN T0.SAL < 11 THEN -1 * T0.SAL ELSE T0.SAL END FROM (SELECT CAST(ENAME AS VARCHAR(20)) AS ENAME0 FROM BONUS) AS T RIGHT JOIN (SELECT ENAME, SAL FROM EMP) AS T0 ON T.ENAME0 = T0.ENAME GROUP BY CASE WHEN T0.SAL < 11 THEN -1 * T0.SAL ELSE T0.SAL END			
calcite_test	170	SELECT COUNT(*), t3.expr1 FROM (SELECT BONUS0.ENAME FROM BONUS AS BONUS0) AS t2 RIGHT JOIN (SELECT EMP0.ENAME, CASE WHEN EMP0.SAL < 11 THEN -1 * EMP0.SAL ELSE EMP0.SAL END AS expr1 FROM EMP AS EMP0) AS t3 ON t2.ENAME = t3.ENAME GROUP BY t3.expr1	SELECT COUNT(*), T0.EXPR1 FROM (SELECT ENAME AS ENAME0 FROM BONUS) AS T RIGHT JOIN (SELECT ENAME, CASE WHEN SAL < 11 THEN -1 * SAL ELSE SAL END AS EXPR1 FROM EMP) AS T0 ON T.ENAME0 = T0.ENAME GROUP BY T0.EXPR1	-0.031356096267700195	-0.042522311210632324	
calcite_test	171	SELECT DEPT.DEPTNO, DEPT.NAME FROM DEPT AS DEPT RIGHT JOIN (SELECT EMP.DEPTNO FROM EMP AS EMP WHERE EMP.SAL > 100 GROUP BY EMP.DEPTNO) AS t1 ON DEPT.DEPTNO = t1.DEPTNO	SELECT DEPT.DEPTNO, DEPT.NAME FROM DEPT RIGHT JOIN (SELECT DEPTNO FROM EMP WHERE SAL > 100 GROUP BY DEPTNO) AS T0 ON DEPT.DEPTNO = T0.DEPTNO	-0.03580796718597412	-0.0717242956161499	
